userId,userLabelIndex,transcription,groundTruth,randomNoiseStandardDeviation,lowPassFreqCutoff,highPassFreqCutoff,synthName,encodingType
10,1,"working","did the sensors in the hall stop working",0.3,300.0,2500.0,espeak,mp3
10,2,"","are the speakers in the home office on",0.3,300.0,2500.0,google,mp3
10,3,"working","can you check to see if the kitchen ac is working",0.3,300.0,2500.0,espeak,mp3
10,4,"is a humidifier running in the home office","is the humidifier running in the home office",0.4,400.0,2000.0,google,mp3
10,5,"can you call me from the dining room phone","can you call me from the dining room phone",0.4,400.0,2000.0,flite,mp3
10,6,"where are the tvs at in your household","where are the tvs in your household",0.4,400.0,2000.0,google,mp3
10,7,"whats the hottest temperature","what's the office temperature",0.4,400.0,2000.0,flite,mp3
10,8,"are the air machines in the living room broke","are the air machines in the living room broke",0.4,400.0,2000.0,google,mp3
10,9,"","is the hallway clock right",0.4,400.0,2000.0,espeak,mp3
10,10,"is the radio in the office on","is the radio in the office on",0.4,400.0,2000.0,google,mp3
10,11,"are the in the office turned on","are the alarms in the office turned on",0.3,300.0,2500.0,flite,mp3
10,12,"are the light bulbs in the hallway using electricity","are the light bulbs in the hallway using electricity",0.4,400.0,2000.0,google,mp3
10,13,"is the dining room telephone working properly","is the dinning room telephone working properly",0.4,400.0,2000.0,flite,mp3
10,14,"are the nightstands in the bedroom powered on","are the motion detectors in the bedroom powered on",0.4,400.0,2000.0,google,mp3
10,15,"","is the thermometer getting a reading in the living room",0.5,500.0,1500.0,espeak,mp3
10,16,"are the radios in the home office working right","are the radios in the home office working right",0.5,500.0,1500.0,google,mp3
10,17,"","can you check the kitchen grill",0.5,500.0,1500.0,espeak,mp3
10,18,"alarm in the home office","what is the status of the security alarm in the home office.",0.5,500.0,1500.0,google,mp3
10,19,"any problems with the hallway","any problems with the thermometer in the hallway",0.5,500.0,1500.0,flite,mp3
10,20,"is the humidifier plugged in and on in the office","is the humidifier plugged in and on in the office",0.5,500.0,1500.0,google,mp3
10,21,"if theres something on you","is there something wrong with the humidifiers in the house",0.5,500.0,1500.0,flite,mp3
10,22,"is there something wrong with the humidifier in the bedroom","is there something wrong with the humidifier in the bedroom",0.5,500.0,1500.0,espeak,mp3
10,23,"does the smoke detector in the bathroom work","does the smoke detector in the bathroom work",0.5,500.0,1500.0,espeak,mp3
10,24,"putting the thermometers in the bathroom stall","what do the thermometers in the bathroom say",0.5,500.0,1500.0,google,mp3
10,25,"is the time on the clock in the kitchen correct","is the time on the clock in the kitchen correct",0.5,500.0,1500.0,flite,mp3
10,26,"","are the hallway's humidifiers off",0.3,300.0,2500.0,espeak,mp3
10,27,"is anyone using the phone in the living room","is anyone using the phones in the living room",0.3,300.0,2500.0,flite,mp3
10,28,"","is there anyone in the kitchen listening to the radio",0.3,300.0,2500.0,espeak,mp3
10,29,"is the kitchen telephone working properly","is the kitchen telephone working correctly",0.3,300.0,2500.0,google,mp3
11,0,"temperature","is the temperature being monitored in the bathroom",0.3,300.0,2500.0,flite,mp3
11,1,"use","did the sensors in the hall stop working",0.3,300.0,2500.0,espeak,mp3
11,2,"home office","are the speakers in the home office on",0.3,300.0,2500.0,google,mp3
11,3,"working","can you check to see if the kitchen ac is working",0.3,300.0,2500.0,espeak,mp3
11,4,"humidifier running in the home offfice","is the humidifier running in the home office",0.4,400.0,2000.0,google,mp3
11,5,"can you call me from the dining room phone","can you call me from the dining room phone",0.4,400.0,2000.0,flite,mp3
11,6,"where are the in your household","where are the tvs in your household",0.4,400.0,2000.0,google,mp3
11,7,"whats the temperature","what's the office temperature",0.4,400.0,2000.0,flite,mp3
11,8,"are the in the living room","are the air machines in the living room broke",0.4,400.0,2000.0,google,mp3
11,9,"","is the hallway clock right",0.4,400.0,2000.0,espeak,mp3
11,10,"is the radio in the office on","is the radio in the office on",0.4,400.0,2000.0,google,mp3
11,11,"in the office turned on","are the alarms in the office turned on",0.3,300.0,2500.0,flite,mp3
11,12,"are the light bulbs in the hallway using electricity","are the light bulbs in the hallway using electricity",0.4,400.0,2000.0,google,mp3
11,13,"working","is the dinning room telephone working properly",0.4,400.0,2000.0,flite,mp3
11,14,"are the motion detectors in the bedroom powered on","are the motion detectors in the bedroom powered on",0.4,400.0,2000.0,google,mp3
11,15,"","is the thermometer getting a reading in the living room",0.5,500.0,1500.0,espeak,mp3
11,16,"are the radios in the home office","are the radios in the home office working right",0.5,500.0,1500.0,google,mp3
11,17,"","can you check the kitchen grill",0.5,500.0,1500.0,espeak,mp3
11,18,"what is the status of the security alarm in the home office","what is the status of the security alarm in the home office.",0.5,500.0,1500.0,google,mp3
11,19,"any problems with the in the hallway","any problems with the thermometer in the hallway",0.5,500.0,1500.0,flite,mp3
11,20,"is the humidifier plugged in and on in the office","is the humidifier plugged in and on in the office",0.5,500.0,1500.0,google,mp3
11,21,"is there something wrong with the humidifier in the","is there something wrong with the humidifiers in the house",0.5,500.0,1500.0,flite,mp3
11,22,"is there something wrong with the humidifier in the bedroom","is there something wrong with the humidifier in the bedroom",0.5,500.0,1500.0,espeak,mp3
11,23,"","does the smoke detector in the bathroom work",0.5,500.0,1500.0,espeak,mp3
11,24,"what do the thermometers in the bathroom say","what do the thermometers in the bathroom say",0.5,500.0,1500.0,google,mp3
11,25,"is the time on the clock in the kitchen correct","is the time on the clock in the kitchen correct",0.5,500.0,1500.0,flite,mp3
11,26,"on the","are the hallway's humidifiers off",0.3,300.0,2500.0,espeak,mp3
11,27,"is anyone using the phone in the living room","is anyone using the phones in the living room",0.3,300.0,2500.0,flite,mp3
11,28,"is","is there anyone in the kitchen listening to the radio",0.3,300.0,2500.0,espeak,mp3
11,29,"is the kitchen telephone working correctly","is the kitchen telephone working correctly",0.3,300.0,2500.0,google,mp3
12,0,"leave the lights in the on","did i leave the lights in the gym on",0.3,300.0,2500.0,flite,mp3
12,1,"","how warm is our hallway",0.3,300.0,2500.0,flite,mp3
12,2,"working well","are the kitchen appliances working well",0.3,300.0,2500.0,espeak,mp3
12,3,"is the radio in the home office working properly","is the radio in the home office working properly",0.3,300.0,2500.0,google,mp3
12,4,"","are the clock's off inside",0.4,400.0,2000.0,espeak,mp3
12,5,"is the dining room temperature center ok","is the dining room temperature sensor ok",0.4,400.0,2000.0,google,mp3
12,6,"bathroom installed correctly","is the smoke detector in the bathroom installed correctly",0.4,400.0,2000.0,espeak,mp3
12,7,"can i make a smoothie in the blender in the kitchen","can i make a smoothie in the blender in the kitchen",0.4,400.0,2000.0,google,mp3
12,8,"is there something wrong with the microwave in the kitchen","is there something wrong with the microwave in the kitchen",0.4,400.0,2000.0,espeak,mp3
12,9,"not working","are the phones in kitchen not working",0.4,400.0,2000.0,flite,mp3
12,10,"in the player in the bedroom","is the tv playing in the bedroom",0.4,400.0,2000.0,espeak,mp3
12,11,"can you turn off the light","can you turn off the lights",0.4,400.0,2000.0,google,mp3
12,12,"what temperature is the refrigerator","what temperature is the refrigerator",0.4,400.0,2000.0,espeak,mp3
12,13,"is the cat sleeping","is the cat sleepy",0.4,400.0,2000.0,google,mp3
12,14,"is someone making the","is someone using the fan in the living room",0.4,400.0,2000.0,flite,mp3
12,15,"is","is the toast burnt",0.5,500.0,1500.0,flite,mp3
12,16,"","how much snow are we getting",0.5,500.0,1500.0,espeak,mp3
12,17,"the telephone in the hallway","the telephones in the hallway are they properly functioning",0.5,500.0,1500.0,google,mp3
12,18,"working","did the hallway alarms quit working",0.5,500.0,1500.0,espeak,mp3
12,19,"is the alarm off in the bathroom","is the alarm off in the bathroom",0.5,500.0,1500.0,google,mp3
12,20,"smoke detectors","are the hallways smoke detectors on or off",0.3,300.0,2500.0,flite,mp3
12,21,"is the in the bathroom","is the phone in the bathroom off or on",0.5,500.0,1500.0,google,mp3
12,22,"temperature in the dining room","what is the real temperature in the dining room",0.5,500.0,1500.0,flite,mp3
12,23,"is the temperature in the hallway correct","is the temperature in the hallway correct",0.3,300.0,2500.0,google,mp3
12,24,"","are the gym lights still on",0.5,500.0,1500.0,espeak,mp3
12,25,"is the television in the bedroom off","is the television in the bedroom off",0.5,500.0,1500.0,google,mp3
12,26,"did leave the tv on in the kitchen","did i leave the tv on in the kitchen",0.3,300.0,2500.0,flite,mp3
12,27,"did someone leave the on in the office","did someone leave the radio on in the office",0.3,300.0,2500.0,espeak,mp3
12,28,"is someone playing the radio in the kitchen","is someone playing the radio in the kitchen",0.3,300.0,2500.0,flite,mp3
12,29,"are the thermometer not reading","are the house thermometers operating at this point in time",0.3,300.0,2500.0,espeak,mp3
13,0,"","did i leave the lights in the gym on",0.3,300.0,2500.0,flite,mp3
13,1,"","how warm is our hallway",0.3,300.0,2500.0,flite,mp3
13,2,"conversations are learned","are the kitchen appliances working well",0.3,300.0,2500.0,espeak,mp3
13,3,"is the radio in the home office working properly","is the radio in the home office working properly",0.3,300.0,2500.0,google,mp3
13,4,"in time","are the clock's off inside",0.4,400.0,2000.0,espeak,mp3
13,5,"is the dining room ok","is the dining room temperature sensor ok",0.4,400.0,2000.0,google,mp3
13,6,"bathroom","is the smoke detector in the bathroom installed correctly",0.4,400.0,2000.0,espeak,mp3
13,7,"can i make a smoothie in the blender in the kitchen","can i make a smoothie in the blender in the kitchen",0.4,400.0,2000.0,google,mp3
13,8,"is there something wrong with the microwave in the kitchen","is there something wrong with the microwave in the kitchen",0.4,400.0,2000.0,espeak,mp3
13,9,"not looking","are the phones in kitchen not working",0.4,400.0,2000.0,flite,mp3
13,10,"in the mailroom","is the tv playing in the bedroom",0.4,400.0,2000.0,espeak,mp3
13,11,"can you turn out the light","can you turn off the lights",0.4,400.0,2000.0,google,mp3
13,12,"refrigerator","what temperature is the refrigerator",0.4,400.0,2000.0,espeak,mp3
13,13,"is the cop","is the cat sleepy",0.4,400.0,2000.0,google,mp3
13,14,"is someone using the phone living room","is someone using the fan in the living room",0.4,400.0,2000.0,flite,mp3
13,15,"is it","is the toast burnt",0.5,500.0,1500.0,flite,mp3
13,16,"","how much snow are we getting",0.5,500.0,1500.0,espeak,mp3
13,17,"the telephone in the hallway","the telephones in the hallway are they properly functioning",0.5,500.0,1500.0,google,mp3
13,18,"home alone","did the hallway alarms quit working",0.5,500.0,1500.0,espeak,mp3
13,19,"is the alarm off in the bathroom","is the alarm off in the bathroom",0.5,500.0,1500.0,google,mp3
13,20,"","are the hallways smoke detectors on or off",0.3,300.0,2500.0,flite,mp3
13,21,"is the phone in the bathroom","is the phone in the bathroom off or on",0.5,500.0,1500.0,google,mp3
13,22,"tempurture in the dining room","what is the real temperature in the dining room",0.5,500.0,1500.0,flite,mp3
13,23,"is the temperature in the hallway correct","is the temperature in the hallway correct",0.3,300.0,2500.0,google,mp3
13,24,"","are the gym lights still on",0.5,500.0,1500.0,espeak,mp3
13,25,"is the television in the bedroom off","is the television in the bedroom off",0.5,500.0,1500.0,google,mp3
13,26,"the tv on in the kitchen","did i leave the tv on in the kitchen",0.3,300.0,2500.0,flite,mp3
13,27,"did someone leave the tv on in the","did someone leave the radio on in the office",0.3,300.0,2500.0,espeak,mp3
13,28,"did someone play the radio in the kitchen","is someone playing the radio in the kitchen",0.3,300.0,2500.0,flite,mp3
13,29,"thermometer","are the house thermometers operating at this point in time",0.3,300.0,2500.0,espeak,mp3
14,0,"did i leave the light","did i leave the lights in the gym on",0.3,300.0,2500.0,flite,mp3
14,1,"","how warm is our hallway",0.3,300.0,2500.0,flite,mp3
14,2,"on the case of","are the kitchen appliances working well",0.3,300.0,2500.0,espeak,mp3
14,3,"is the radio in the home office working properly","is the radio in the home office working properly",0.3,300.0,2500.0,google,mp3
14,4,"on the floor is the kurig","are the clock's off inside",0.4,400.0,2000.0,espeak,mp3
14,5,"is the dining room temperature ok","is the dining room temperature sensor ok",0.4,400.0,2000.0,google,mp3
14,6,"","is the smoke detector in the bathroom installed correctly",0.4,400.0,2000.0,espeak,mp3
14,7,"","can i make a smoothie in the blender in the kitchen",0.4,400.0,2000.0,google,mp3
14,8,"is there something wrong","is there something wrong with the microwave in the kitchen",0.4,400.0,2000.0,espeak,mp3
14,9,"is not working","are the phones in kitchen not working",0.4,400.0,2000.0,flite,mp3
14,10,"","is the tv playing in the bedroom",0.4,400.0,2000.0,espeak,mp3
14,11,"can you turn off the lights","can you turn off the lights",0.4,400.0,2000.0,google,mp3
14,12,"","what temperature is the refrigerator",0.4,400.0,2000.0,espeak,mp3
14,13,"is the blinking","is the cat sleepy",0.4,400.0,2000.0,google,mp3
14,14,"is someone using the","is someone using the fan in the living room",0.4,400.0,2000.0,flite,mp3
14,15,"","is the toast burnt",0.5,500.0,1500.0,flite,mp3
14,16,"","how much snow are we getting",0.5,500.0,1500.0,espeak,mp3
14,17,"in the hallway of their property","the telephones in the hallway are they properly functioning",0.5,500.0,1500.0,google,mp3
14,18,"alone","did the hallway alarms quit working",0.5,500.0,1500.0,espeak,mp3
14,19,"","is the alarm off in the bathroom",0.5,500.0,1500.0,google,mp3
14,20,"are there hallway smoke detectors on the wall","are the hallways smoke detectors on or off",0.3,300.0,2500.0,flite,mp3
14,21,"is the bathroom","is the phone in the bathroom off or on",0.5,500.0,1500.0,google,mp3
14,22,"you have a temperature in the dining room","what is the real temperature in the dining room",0.5,500.0,1500.0,flite,mp3
14,23,"is the temperature in the hallway correct","is the temperature in the hallway correct",0.3,300.0,2500.0,google,mp3
14,24,"","are the gym lights still on",0.5,500.0,1500.0,espeak,mp3
14,25,"is the television in the bedroom on","is the television in the bedroom off",0.5,500.0,1500.0,google,mp3
14,26,"did i leave the tv on in the kitchen","did i leave the tv on in the kitchen",0.3,300.0,2500.0,flite,mp3
14,27,"","did someone leave the radio on in the office",0.3,300.0,2500.0,espeak,mp3
14,28,"is someone playing the radio in the kitchen","is someone playing the radio in the kitchen",0.3,300.0,2500.0,flite,mp3
14,29,"","are the house thermometers operating at this point in time",0.3,300.0,2500.0,espeak,mp3
15,0,"","is the phone in the living room ringing",0.3,300.0,2500.0,espeak,mp3
15,1,"","are motion detectors on in the office",0.3,300.0,2500.0,espeak,mp3
15,2,"masterbated in the restroom","is the alarm activated in the restroom",0.3,300.0,2500.0,google,mp3
15,3,"","can you check the smoke detector in the hallway to be sure it's on",0.3,300.0,2500.0,flite,mp3
15,4,"","is the miscrowave still on",0.4,400.0,2000.0,google,mp3
15,5,"","is the phone not working",0.4,400.0,2000.0,flite,mp3
15,6,"","what are the gym sensor readings",0.3,300.0,2500.0,espeak,mp3
15,7,"","is the radio in the katicken off",0.4,400.0,2000.0,flite,mp3
15,8,"is the hallway smoke detector operating","is the hallway smoke detector operating",0.4,400.0,2000.0,google,mp3
15,9,"","do you remember whether the light bulb in the hallway is still on",0.3,300.0,2500.0,flite,mp3
15,10,"do you know whether the phone in the bathroom is turned off","do you know whether the phone in the bathroom is turned off",0.4,400.0,2000.0,google,mp3
15,11,"","the sensors in my hallway are working properly correct",0.4,400.0,2000.0,flite,mp3"
15,12,"does the clock in the hallway show the right time","does the clock in the hallway show the right time",0.4,400.0,2000.0,google,mp3
15,13,"","can you tell me the kitchen temperature",0.4,400.0,2000.0,flite,mp3
15,14,"","is the microwave off right now",0.4,400.0,2000.0,espeak,mp3
15,15,"","is the home office air conditioner on",0.5,500.0,1500.0,espeak,mp3
15,16,"what time is it on the clock in the hallway","what time is it on the clock in the hallway",0.5,500.0,1500.0,google,mp3
15,17,"","could you tell me if the home office's tvs are turned off",0.5,500.0,1500.0,flite,mp3
15,18,"is the clock in the hallway working correctly","is the clock in the hallway working correctly",0.5,500.0,1500.0,google,mp3
15,19,"","is there a fire in the gym",0.5,500.0,1500.0,flite,mp3
15,20,"","could you tell me what the kitchen's sensors say",0.5,500.0,1500.0,espeak,mp3
15,21,"","will you let me know if the telephones in the office are turned on",0.5,500.0,1500.0,flite,mp3
15,22,"","is the window air conditioner in the kitchen busted",0.5,500.0,1500.0,espeak,mp3
15,23,"does the air conditioner in the kitchen work","does the air conditioner in the kitchen work",0.5,500.0,1500.0,flite,mp3
15,24,"","are the gym alarms working",0.5,500.0,1500.0,google,mp3
15,25,"","is the dining room temperature sensor working",0.5,500.0,1500.0,flite,mp3
15,26,"","are the bedroom air conditioners turned on",0.3,300.0,2500.0,espeak,mp3
15,27,"","is humidifier in hallway off",0.3,300.0,2500.0,google,mp3
15,28,"","can you turn any of the tvs on",0.3,300.0,2500.0,espeak,mp3
15,29,"","are the temperature gauges operational in the gym",0.3,300.0,2500.0,google,mp3
16,0,"","is the phone in the living room ringing",0.3,300.0,2500.0,espeak,mp3
16,1,"","are motion detectors on in the office",0.3,300.0,2500.0,espeak,mp3
16,2,"","is the alarm activated in the restroom",0.3,300.0,2500.0,google,mp3
16,3,"each","can you check the smoke detector in the hallway to be sure it's on",0.3,300.0,2500.0,flite,mp3
16,4,"gone","is the miscrowave still on",0.4,400.0,2000.0,google,mp3
16,5,"","is the phone not working",0.4,400.0,2000.0,flite,mp3
16,6,"","what are the gym sensor readings",0.3,300.0,2500.0,espeak,mp3
16,7,"project","is the radio in the katicken off",0.4,400.0,2000.0,flite,mp3
16,8,"","is the hallway smoke detector operating",0.4,400.0,2000.0,google,mp3
16,9,"polite","do you remember whether the light bulb in the hallway is still on",0.3,300.0,2500.0,flite,mp3
16,10,"you","do you know whether the phone in the bathroom is turned off",0.4,400.0,2000.0,google,mp3
16,11,"","the sensors in my hallway are working properly correct",0.4,400.0,2000.0,flite,mp3"
16,12,"time","does the clock in the hallway show the right time",0.4,400.0,2000.0,google,mp3
16,13,"can u call me the","can you tell me the kitchen temperature",0.4,400.0,2000.0,flite,mp3
16,14,"","is the microwave off right now",0.4,400.0,2000.0,espeak,mp3
16,15,"","is the home office air conditioner on",0.5,500.0,1500.0,espeak,mp3
16,16,"hollow","what time is it on the clock in the hallway",0.5,500.0,1500.0,google,mp3
16,17,"","could you tell me if the home office's tvs are turned off",0.5,500.0,1500.0,flite,mp3
16,18,"","is the clock in the hallway working correctly",0.5,500.0,1500.0,google,mp3
16,19,"","is there a fire in the gym",0.5,500.0,1500.0,flite,mp3
16,20,"have","could you tell me what the kitchen's sensors say",0.5,500.0,1500.0,espeak,mp3
16,21,"","will you let me know if the telephones in the office are turned on",0.5,500.0,1500.0,flite,mp3
16,22,"","is the window air conditioner in the kitchen busted",0.5,500.0,1500.0,espeak,mp3
16,23,"scenerio","does the air conditioner in the kitchen work",0.5,500.0,1500.0,flite,mp3
16,24,"one","are the gym alarms working",0.5,500.0,1500.0,google,mp3
16,25,"","is the dining room temperature sensor working",0.5,500.0,1500.0,flite,mp3
16,26,"all","are the bedroom air conditioners turned on",0.3,300.0,2500.0,espeak,mp3
16,27,"","is humidifier in hallway off",0.3,300.0,2500.0,google,mp3
16,28,"","can you turn any of the tvs on",0.3,300.0,2500.0,espeak,mp3
16,29,"","are the temperature gauges operational in the gym",0.3,300.0,2500.0,google,mp3
17,0,"","is the phone in the living room ringing",0.3,300.0,2500.0,espeak,mp3
17,1,"","are motion detectors on in the office",0.3,300.0,2500.0,espeak,mp3
17,2,"in the restroom","is the alarm activated in the restroom",0.3,300.0,2500.0,google,mp3
17,3,"","can you check the smoke detector in the hallway to be sure it's on",0.3,300.0,2500.0,flite,mp3
17,4,"","is the miscrowave still on",0.4,400.0,2000.0,google,mp3
17,5,"","is the phone not working",0.4,400.0,2000.0,flite,mp3
17,6,"","what are the gym sensor readings",0.3,300.0,2500.0,espeak,mp3
17,7,"","is the radio in the katicken off",0.4,400.0,2000.0,flite,mp3
17,8,"in the hallway smoke detector operating","is the hallway smoke detector operating",0.4,400.0,2000.0,google,mp3
17,9,"do you remember","do you remember whether the light bulb in the hallway is still on",0.3,300.0,2500.0,flite,mp3
17,10,"do you know whether the phone in the bathroom is turned on","do you know whether the phone in the bathroom is turned off",0.4,400.0,2000.0,google,mp3
17,11,"in my hallway","the sensors in my hallway are working properly correct",0.4,400.0,2000.0,flite,mp3"
17,12,"does the clock in the hallway show the right time","does the clock in the hallway show the right time",0.4,400.0,2000.0,google,mp3
17,13,"can you tell me the kitchen temperature","can you tell me the kitchen temperature",0.4,400.0,2000.0,flite,mp3
17,14,"","is the microwave off right now",0.4,400.0,2000.0,espeak,mp3
17,15,"","is the home office air conditioner on",0.5,500.0,1500.0,espeak,mp3
17,16,"what time is it on the clock in the hallway","what time is it on the clock in the hallway",0.5,500.0,1500.0,google,mp3
17,17,"can you tell me","could you tell me if the home office's tvs are turned off",0.5,500.0,1500.0,flite,mp3
17,18,"is the clock in the hallway working correctly","is the clock in the hallway working correctly",0.5,500.0,1500.0,google,mp3
17,19,"","is there a fire in the gym",0.5,500.0,1500.0,flite,mp3
17,20,"","could you tell me what the kitchen's sensors say",0.5,500.0,1500.0,espeak,mp3
17,21,"will you let me know","will you let me know if the telephones in the office are turned on",0.5,500.0,1500.0,flite,mp3
17,22,"","is the window air conditioner in the kitchen busted",0.5,500.0,1500.0,espeak,mp3
17,23,"does the air conditioner in the kitchen work","does the air conditioner in the kitchen work",0.5,500.0,1500.0,flite,mp3
17,24,"","are the gym alarms working",0.5,500.0,1500.0,google,mp3
17,25,"is the dining room temperature sensor working","is the dining room temperature sensor working",0.5,500.0,1500.0,flite,mp3
17,26,"","are the bedroom air conditioners turned on",0.3,300.0,2500.0,espeak,mp3
17,27,"","is humidifier in hallway off",0.3,300.0,2500.0,google,mp3
17,28,"","can you turn any of the tvs on",0.3,300.0,2500.0,espeak,mp3
17,29,"are the temperature","are the temperature gauges operational in the gym",0.3,300.0,2500.0,google,mp3
18,0,"","is the phone in the living room ringing",0.3,300.0,2500.0,espeak,mp3
18,1,"","are motion detectors on in the office",0.3,300.0,2500.0,espeak,mp3
18,2,"all","is the alarm activated in the restroom",0.3,300.0,2500.0,google,mp3
18,3,"","can you check the smoke detector in the hallway to be sure it's on",0.3,300.0,2500.0,flite,mp3
18,4,"gone","is the miscrowave still on",0.4,400.0,2000.0,google,mp3
18,5,"","is the phone not working",0.4,400.0,2000.0,flite,mp3
18,6,"","what are the gym sensor readings",0.3,300.0,2500.0,espeak,mp3
18,7,"temperory","is the radio in the katicken off",0.4,400.0,2000.0,flite,mp3
18,8,"all","is the hallway smoke detector operating",0.4,400.0,2000.0,google,mp3
18,9,"","do you remember whether the light bulb in the hallway is still on",0.3,300.0,2500.0,flite,mp3
18,10,"","do you know whether the phone in the bathroom is turned off",0.4,400.0,2000.0,google,mp3
18,11,"","the sensors in my hallway are working properly correct",0.4,400.0,2000.0,flite,mp3"
18,12,"","does the clock in the hallway show the right time",0.4,400.0,2000.0,google,mp3
18,13,"can we","can you tell me the kitchen temperature",0.4,400.0,2000.0,flite,mp3
18,14,"","is the microwave off right now",0.4,400.0,2000.0,espeak,mp3
18,15,"","is the home office air conditioner on",0.5,500.0,1500.0,espeak,mp3
18,16,"honour","what time is it on the clock in the hallway",0.5,500.0,1500.0,google,mp3
18,17,"had","could you tell me if the home office's tvs are turned off",0.5,500.0,1500.0,flite,mp3
18,18,"","is the clock in the hallway working correctly",0.5,500.0,1500.0,google,mp3
18,19,"","is there a fire in the gym",0.5,500.0,1500.0,flite,mp3
18,20,"","could you tell me what the kitchen's sensors say",0.5,500.0,1500.0,espeak,mp3
18,21,"on","will you let me know if the telephones in the office are turned on",0.5,500.0,1500.0,flite,mp3
18,22,"","is the window air conditioner in the kitchen busted",0.5,500.0,1500.0,espeak,mp3
18,23,"","does the air conditioner in the kitchen work",0.5,500.0,1500.0,flite,mp3
18,24,"","are the gym alarms working",0.5,500.0,1500.0,google,mp3
18,25,"","is the dining room temperature sensor working",0.5,500.0,1500.0,flite,mp3
18,26,"","are the bedroom air conditioners turned on",0.3,300.0,2500.0,espeak,mp3
18,27,"","is humidifier in hallway off",0.3,300.0,2500.0,google,mp3
18,28,"","can you turn any of the tvs on",0.3,300.0,2500.0,espeak,mp3
18,29,"","are the temperature gauges operational in the gym",0.3,300.0,2500.0,google,mp3
19,0,"microwave","is the microwave off",0.3,300.0,2500.0,flite,mp3
19,1,"","is the smoke alarm in the bathroom on",0.3,300.0,2500.0,espeak,mp3
19,2,"","is the burglar alarm in the bedroom off",0.3,300.0,2500.0,flite,mp3
19,3,"in the hallway","are the sensors currently working in the hallway",0.3,300.0,2500.0,espeak,mp3
19,4,"is someone using the phone in the","is someone using the phone in the house",0.4,400.0,2000.0,flite,mp3
19,5,"is there anything broken in the room","is there anything broken in the dining room",0.4,400.0,2000.0,espeak,mp3
19,6,"does the humidifier in the bathroom work","does the humidifiyer in the bathroom work",0.4,400.0,2000.0,google,mp3
19,7,"is the alarm activated","is the alarm activited",0.4,400.0,2000.0,google,mp3
19,8,"is there any problems with the","is there any problems with the house phone",0.4,400.0,2000.0,flite,mp3
19,9,"in the hallway","does the thermostat in the hallway work",0.4,400.0,2000.0,espeak,mp3
19,10,"in the kitchen","are the sensors off in the kitchen",0.4,400.0,2000.0,flite,mp3
19,11,"","is the stereo in the home office playing music",0.4,400.0,2000.0,espeak,mp3
19,12,"is this dishwasher not working","is the dishwasher not working",0.4,400.0,2000.0,google,mp3
19,13,"","what are the sensors in the kitchen reading",0.4,400.0,2000.0,espeak,mp3
19,14,"did bob sleep last night","did bob sleep last night",0.4,400.0,2000.0,google,mp3
19,15,"alarms working","are the smoke alarms in the home office working",0.5,500.0,1500.0,espeak,mp3
19,16,"","is the hallway clock using power",0.5,500.0,1500.0,flite,mp3
19,17,"","did tom stay up late",0.5,500.0,1500.0,espeak,mp3
19,18,"are the kitchen sensors on","are the kitchen sensors on",0.3,300.0,2500.0,google,mp3
19,19,"does the microwave in the kitchen","is the microwave in the kitchen switched off.",0.5,500.0,1500.0,espeak,mp3
19,20,"lifetime","did i leave the lights on in the house",0.5,500.0,1500.0,google,mp3
19,21,"air conditioner in the living room working","are the air conditioner in the living room working",0.5,500.0,1500.0,espeak,mp3
19,22,"are the lights","are the lights off at home",0.5,500.0,1500.0,flite,mp3
19,23,"does the alarm in the bathroom keep turning on","has the alarm in the bathroom been turned off",0.5,500.0,1500.0,espeak,mp3
19,24,"do you coming from the bedroom","do you hear voices coming from the bedroom",0.5,500.0,1500.0,flite,mp3
19,25,"alarm alarm","are there any burglar alarms on the home office that are on",0.5,500.0,1500.0,espeak,mp3
19,26,"are there any lights on in the kitchen","are there any lights on in the kitchen",0.3,300.0,2500.0,google,mp3
19,27,"is the jeep locked or","is the gym clock okay",0.3,300.0,2500.0,flite,mp3
19,28,"can you tell if the alarms in the hallway are working","can you tell if the alarms in the hallway are working",0.3,300.0,2500.0,google,mp3
19,29,"did you switch off the computer the alarm","did you switch off the security alarms in the bedroom",0.3,300.0,2500.0,flite,mp3
20,0,"microwave","is the microwave off",0.3,300.0,2500.0,flite,mp3
20,1,"","is the smoke alarm in the bathroom on",0.3,300.0,2500.0,espeak,mp3
20,2,"","is the burglar alarm in the bedroom off",0.3,300.0,2500.0,flite,mp3
20,3,"in the hallway","are the sensors currently working in the hallway",0.3,300.0,2500.0,espeak,mp3
20,4,"is someone using the in the","is someone using the phone in the house",0.4,400.0,2000.0,flite,mp3
20,5,"is there anything in the room","is there anything broken in the dining room",0.4,400.0,2000.0,espeak,mp3
20,6,"does the humidifier in the bathroom work","does the humidifiyer in the bathroom work",0.4,400.0,2000.0,google,mp3
20,7,"is the alarm not","is the alarm activited",0.4,400.0,2000.0,google,mp3
20,8,"is there any problems with the house phone","is there any problems with the house phone",0.4,400.0,2000.0,flite,mp3
20,9,"turn the in the hallway","does the thermostat in the hallway work",0.4,400.0,2000.0,espeak,mp3
20,10,"in the kitchen","are the sensors off in the kitchen",0.4,400.0,2000.0,flite,mp3
20,11,"is the","is the stereo in the home office playing music",0.4,400.0,2000.0,espeak,mp3
20,12,"is the dishwasher not working","is the dishwasher not working",0.4,400.0,2000.0,google,mp3
20,13,"","what are the sensors in the kitchen reading",0.4,400.0,2000.0,espeak,mp3
